ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient Criteria
2344015,International Comfort Products (ICP),Airquest,AIRQUEST,G97CMN1002122A,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_G97CMN1002122A_08062019232550_0951284,No,
2344075,International Comfort Products (ICP),Airquest,AIRQUEST,G96VTN0401712A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_G96VTN0401712A*D_08062019234335_9085918,No,
2347628,International Comfort Products (ICP),Airquest,AIRQUEST,N95ESU0601716A,,,Natural Gas,All,95,Not Applicable,09/25/2019,02/12/2024,United States,ES_1076501_N95ESU0601716A_10032019165925_1902736,No,
2350710,International Comfort Products (ICP),Airquest,AIRQUEST,N95ESU0802120A,,,Natural Gas,All,95,Not Applicable,09/25/2019,02/12/2024,United States,ES_1076501_N95ESU0802120A_12032019210224_4441515,No,
2351231,International Comfort Products (ICP),Airquest,MARATHERM,N95ESU1002120A,,,Natural Gas,All,95,Not Applicable,09/25/2019,02/12/2024,United States,ES_1076501_N95ESU1002120A_12132019053534_9368494,No,
2356549,International Comfort Products (ICP),Airquest,AIRQUEST,N92ESN1002122A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN1002122A_03162020182759_924581,No,
2356610,International Comfort Products (ICP),Airquest,AIRQUEST,N92ESN1002122A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN1002122A*_03162020182759_704820,No,
2363125,International Comfort Products (ICP),Airquest,AIRQUEST,N95ESU0401712A,,,Natural Gas,All,95,Not Applicable,09/25/2019,02/12/2024,United States,ES_1076501_N95ESU0401712A_04212020022202_9237880,No,
2452963,International Comfort Products (ICP),Airquest,MARATHERM,N95MSU1002120A,,,Natural Gas,All,95,Not Applicable,09/25/2019,02/12/2024,United States,ES_1076501_N95MSU1002120A_03292023004442_3769096,No,
2453319,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0401712A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0401712A*_03292023004107_996993,No,
2453367,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0401412A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0401412A_03292023004128_9732231,No,
2453375,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0401412A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0401412A*_03292023004140_9837616,No,
2453459,International Comfort Products (ICP),Airquest,AIRQUEST,N95MSU0401712A,,,Natural Gas,All,95,Not Applicable,09/25/2019,02/12/2024,United States,ES_1076501_N95MSU0401712A_03292023004432_8800018,No,
2453468,International Comfort Products (ICP),Airquest,AIRQUEST,N95MSU0601716A,,,Natural Gas,All,95,Not Applicable,09/25/2019,02/12/2024,United States,ES_1076501_N95MSU0601716A_03292023004434_1076739,No,
2453689,International Comfort Products (ICP),Airquest,AIRQUEST,N95MSU0802120A,,,Natural Gas,All,95,Not Applicable,09/25/2019,02/12/2024,United States,ES_1076501_N95MSU0802120A_03292023004437_1334124,No,
2453969,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0401712A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0401712A_03292023004147_168260,No,
2454020,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0601412A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0601412A_03292023004157_9135206,No,
2454032,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0601412A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0601412A*_03292023004200_8598512,No,
2454045,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0802120A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0802120A_03292023004230_5493131,No,
2454052,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0802120A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0802120A*_03292023004240_9476595,No,
2454061,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN1002120A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN1002120A_03292023004243_3836845,No,
2454100,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0601714A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0601714A_03292023004208_8460142,No,
2454109,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0601714A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0601714A*_03292023004215_6759049,No,
2454121,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0801716A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0801716A_03292023004219_4284479,No,
2454127,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN0801716A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN0801716A*_03292023004224_2123647,No,
2454139,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN1002120A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN1002120A*_03292023004253_4697872,No,
2454146,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN1002122A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN1002122A_03292023004258_8931034,No,
2454155,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN1002122A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN1002122A*_03292023004303_7333585,No,
2454200,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN1202420A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN1202420A_03292023004315_4525631,No,
2454210,International Comfort Products (ICP),Airquest,AIRQUEST,N92MSN1202420A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92MSN1202420A*_03292023004325_172593,No,
2526124,International Comfort Products (ICP),Airquest,AIRQUEST,G96VTN0802120B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_G96VTN0802120B*D_06072023005620_8491365,No,
2526202,International Comfort Products (ICP),Airquest,AIRQUEST,G96VTN1002120B,,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_G96VTN1002120B_06072023005638_1126169,No,
2526222,International Comfort Products (ICP),Airquest,AIRQUEST,G96VTN1002120B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_G96VTN1002120B*D_06072023005642_3727969,No,
2526282,International Comfort Products (ICP),Airquest,AIRQUEST,G96VTN1202422B,,,"Natural Gas,Propane Gas",All,96.7,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_G96VTN1202422B_06072023005654_1557098,No,
2526289,International Comfort Products (ICP),Airquest,AIRQUEST,G96VTN1202422B*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_G96VTN1202422B*D_06072023005656_7316238,No,
2526363,International Comfort Products (ICP),Airquest,AIRQUEST,G96VTN0401712B,,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_G96VTN0401712B_06072023005532_9414418,No,
2342092,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN0801714A,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN0801714A_07312019052844_4501213,No,
2342148,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0401712A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0401712A_07312019054137_1798211,No,
2342157,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0401712A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0401712A*_07312019054153_5213655,No,
2342175,International Comfort Products (ICP),Arcoaire,CARRIER,F96CTN1002122A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96CTN1002122A*D_07312019054301_4950692,No,
2342242,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN0601714A*D,,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN0601714A*D_07312019055249_4194941,No,
2342384,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN1202422A*D,,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN1202422A*D_08012019204509_1838382,No,
2342447,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F96VTN1002120A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96VTN1002120A*D_08012019211827_3344852,No,
2342459,International Comfort Products (ICP),Arcoaire,CARRIER,F96CTN0802120A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96CTN0802120A*D_08012019211939_0269180,No,
2342491,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN1002122A*D,,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN1002122A*D_08012019213117_3422322,No,
2342508,International Comfort Products (ICP),Arcoaire,CARRIER,F96CTN0601714A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96CTN0601714A*D_08012019213730_3813982,No,
2342532,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0802120A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0802120A_08012019214329_8707053,No,
2342550,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0802120A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0802120A*_08012019214349_4849687,No,
2342587,International Comfort Products (ICP),Arcoaire,CARRIER,F96CTN1202422A,,,"Natural Gas,Propane Gas",All,96.5,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_F96CTN1202422A_08012019214911_2758193,No,
2342632,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0401410A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0401410A_08012019215037_6194864,No,
2342641,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0401410A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0401410A*_08012019215057_1115998,No,
2342662,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F96VTN0601714A,,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96VTN0601714A_08012019220731_0690886,No,
2342694,International Comfort Products (ICP),Arcoaire,CARRIER,F96CTN1202422A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_F96CTN1202422A*D_08012019221258_3071467,No,
2342711,International Comfort Products (ICP),Arcoaire,CARRIER,F96CTN0601714A,,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96CTN0601714A_08012019221613_0449269,No,
2342756,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F96VTN1202422A,,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96VTN1202422A_08012019222730_4809819,No,
2342781,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN0602120A,,,"Natural Gas,Propane Gas",All,98,Other/Proprietary,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN0602120A_08012019223757_5989887,No,
2342857,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F96VTN0802120A,,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96VTN0802120A_08012019225925_8496745,No,
2342870,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F96VTN0802120A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96VTN0802120A*D_08012019230228_8457914,No,
2342966,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN0802120A*D,,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN0802120A*D_08022019215115_3112105,No,
2343114,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN1002120A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN1002120A_08062019185301_8381725,No,
2343123,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN1002120A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN1002120A*_08062019185322_8602776,No,
2343339,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0601412A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0601412A_08062019192243_1940678,No,
2343348,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0601412A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0601412A*_08062019192307_3317972,No,
2343379,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0601714A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0601714A_08062019193825_8433359,No,
2343388,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0601714A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0601714A*_08062019193851_7902233,No,
2343418,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN0801714A*D,,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN0801714A*D_08062019194507_1751430,No,
2343509,International Comfort Products (ICP),Arcoaire,CARRIER,F96CTN0801714A,,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96CTN0801714A_08062019202405_5771113,No,
2343550,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F96VTN1202422A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96VTN1202422A*D_08062019210134_0738563,No,
2343570,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F96VTN0401712A,,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96VTN0401712A_08062019212125_3722300,No,
2343614,International Comfort Products (ICP),Arcoaire,CARRIER,F96CTN1002122A,,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96CTN1002122A_08062019213653_8686127,No,
2343693,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN0602120A*D,,,"Natural Gas,Propane Gas",All,96.7,Other/Proprietary,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN0602120A*D_08062019221446_1584525,No,
2343704,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN0802120A,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN0802120A_08062019221525_7108394,No,
2343811,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0801716A,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0801716A_08062019223809_9855413,No,
2343829,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N92ESN0801716A*,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_N92ESN0801716A*_08062019223835_2214226,No,
2343839,International Comfort Products (ICP),Arcoaire,CARRIER,F96CTN0802120A,,,"Natural Gas,Propane Gas",All,96.7,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96CTN0802120A_08062019224522_6831026,No,
2343894,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN1202422A,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN1202422A_08062019225221_3880969,No,
2343910,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F96VTN0801716A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96VTN0801716A*D_08062019230122_9432538,No,
2343925,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F96VTN0801716A,,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96VTN0801716A_08062019230720_6550457,No,
2343936,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F96VTN1002120A,,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96VTN1002120A_08062019230744_9007546,No,
2343961,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN0601714A,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN0601714A_08062019231756_1200036,No,
2344009,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F97CMN1002122A,,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,05/20/2019,02/12/2024,"United States, Canada",ES_1076501_F97CMN1002122A_08062019232539_4166723,No,
2344072,International Comfort Products (ICP),Arcoaire,ARCOAIRE,F96VTN0401712A*D,,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/12/2024,"United States, Canada",ES_1076501_F96VTN0401712A*D_08062019234319_0130577,No,
2347629,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N95ESU0601716A,,,Natural Gas,All,95,Not Applicable,09/25/2019,02/12/2024,United States,ES_1076501_N95ESU0601716A_10032019165937_4020234,No,
2350711,International Comfort Products (ICP),Arcoaire,ARCOAIRE,N95ESU0802120A,,,Natural Gas,All,95,Not Applicable,09/25/2019,02/12/2024,United States,ES_1076501_N95ESU0802120A_12032019210228_5269356,No,
